timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_1,temp_2,proximidad,voltaje,event,extra
1785872052544,-0.215,0.868,10.337,-21.212,-34.066,54.519,48.07,29.17,1930.1,12.38,,8.81
1785872052647,-1.42,-0.987,9.578,-140.106,65.737,-145.213,29.43,21.98,1823.1,11.51,,4.03
1785872052751,-1.48,1.846,9.517,-195.935,172.656,127.433,23.06,33.08,1632.8,11.38,,94.81
1785872052863,0.946,1.363,10.47,-25.875,-40.844,67.487,20.28,32.13,522.8,12.39,,45.7
1785872052984,-0.694,-0.971,9.03,184.916,-185.846,133.41,45.13,21.2,927.7,12.27,,20.42
1785872053097,-0.961,-0.024,8.794,-212.802,-144.725,-55.937,41.21,29.63,242.8,10.61,,21.03
1785872053214,-0.252,0.118,8.776,-41.971,245.701,4.0,39.08,38.7,1293.8,11.88,,93.86
1785872053318,0.141,1.284,10.19,208.331,2.993,227.777,43.76,26.44,757.3,12.07,,55.93
1785872053429,1.073,-0.158,10.068,51.57,-100.483,-136.329,46.03,24.44,637.7,10.8,,44.33
1785872053530,1.363,1.497,9.232,-214.617,54.974,-137.217,42.93,37.69,1198.6,10.98,,32.33
1785872053650,-0.674,-1.921,10.499,149.083,-209.576,-236.721,35.11,23.58,456.6,11.8,,51.8
1785872053763,1.466,-0.936,9.206,135.458,179.242,-215.104,27.17,49.88,177.8,11.9,,0.92
1785872053880,-1.632,-0.973,9.454,238.822,2.229,-124.292,39.84,47.17,394.4,10.79,,25.96
1785872053996,-1.473,0.584,10.382,-140.707,-2.943,45.499,31.0,47.38,1740.4,10.63,,62.86
1785872054098,1.092,1.262,10.197,62.265,245.514,-61.311,22.69,48.21,1541.5,11.66,,42.66
1785872054213,1.26,1.413,8.742,-137.777,-97.208,65.225,25.49,23.45,1157.8,11.4,,87.74
1785872054324,1.176,-0.959,9.925,-205.642,116.216,-195.576,41.99,26.13,554.3,11.16,,37.11
1785872054433,-0.283,1.394,9.894,-144.316,-151.318,-245.904,24.34,41.29,1177.6,11.72,,87.81
1785872054546,-1.198,-1.405,9.649,60.605,128.908,140.529,28.23,23.88,1788.4,12.04,,8.53
1785872054647,-1.412,-1.319,9.217,190.675,-52.389,-34.358,23.39,33.29,1716.2,11.01,,63.34
1785872054764,1.59,1.796,8.654,190.285,-110.744,-110.552,46.96,28.03,1085.7,12.37,,12.54
1785872054880,-1.172,-0.548,10.174,-32.434,-6.596,-207.271,20.79,45.47,614.6,11.31,,84.74
1785872054996,-0.841,1.298,10.248,-192.28,-48.956,-94.955,29.32,42.84,1296.7,11.4,,26.71
1785872055098,1.879,1.501,9.934,-116.785,175.907,222.187,29.26,32.72,1584.7,10.63,,2.89
1785872055213,-0.357,-0.974,9.827,211.753,75.339,-43.522,22.93,34.82,163.3,11.51,,72.8
1785872055330,-1.4,-0.478,9.221,-240.789,133.456,242.528,33.34,37.23,1024.7,12.45,,34.85
1785872055446,0.424,-0.678,9.808,-65.856,31.478,-37.671,33.57,40.76,801.1,11.04,,50.42
1785872055548,-0.143,0.684,9.731,-35.089,-239.293,170.067,28.11,40.68,1599.2,12.56,,46.66
1785872055664,-1.009,-0.2,9.41,147.543,-218.535,-141.212,43.15,36.62,647.6,11.69,,57.38
1785872055780,0.452,1.248,8.894,-63.588,212.902,179.923,32.68,21.19,1658.5,10.89,,40.55
1785872055897,0.67,-0.759,9.45,200.999,8.541,-170.294,33.84,29.95,750.8,12.5,,78.03
1785872056013,0.061,-1.073,9.647,54.863,-243.134,-25.598,25.07,45.38,1376.2,10.94,,66.55
1785872056114,-0.568,1.893,9.838,-105.155,-218.581,148.033,29.15,42.1,882.3,10.72,,38.61
1785872056230,-0.232,-0.453,9.317,231.664,150.606,243.271,35.86,33.35,1065.9,11.82,,59.9
1785872056331,1.667,-1.996,10.392,-132.175,88.182,-21.54,47.49,29.06,104.4,11.96,,8.36
1785872056447,-0.619,0.085,8.571,-179.163,-242.863,-54.214,44.85,40.01,455.5,12.16,,54.96
1785872056564,0.763,-0.724,9.949,-212.664,-88.051,-2.586,40.35,27.18,1526.6,11.3,,52.97
1785872056680,-1.722,1.668,8.752,110.645,66.094,-212.844,30.95,20.12,321.3,10.99,,16.28
